Image Path,Question,Predicted Answer,Correct Answer
DS-MVTec/pill/image/scratch/000.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/scratch/000.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/pill/image/scratch/000.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/pill/image/scratch/000.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/pill/image/scratch/000.png,There is a defect in the object. What effect does the defect have on the object?,A,A
DS-MVTec/pill/image/scratch/001.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/scratch/001.png,There is a defect in the object. What is the type of the defect?,C,B
DS-MVTec/pill/image/scratch/001.png,There is a defect in the object. Where is the defect?,A,B
DS-MVTec/pill/image/scratch/001.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/scratch/001.png,There is a defect in the object. How does the defect affect the appearance of the pill?,B,B
DS-MVTec/pill/image/scratch/002.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/scratch/002.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/pill/image/scratch/002.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/pill/image/scratch/002.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/scratch/002.png,There is a defect in the object. What is the effect of the defect?,A,A
DS-MVTec/pill/image/scratch/003.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/scratch/003.png,There is a defect in the object. What is the type of the defect?,A,B
DS-MVTec/pill/image/scratch/003.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/pill/image/scratch/003.png,There is a defect in the object. What is the appearance of the defect?,C,A
DS-MVTec/pill/image/scratch/003.png,There is a defect in the object. How is the defect positioned in relation to the engraved letters on the pill?,A,A
DS-MVTec/pill/image/scratch/004.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/scratch/004.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/pill/image/scratch/004.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/pill/image/scratch/004.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/pill/image/scratch/004.png,There is a defect in the object. How does the defect affect the pill's surface?,D,D
DS-MVTec/pill/image/scratch/005.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/scratch/005.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/pill/image/scratch/005.png,There is a defect in the object. Where is the defect?,A,C
DS-MVTec/pill/image/scratch/005.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/pill/image/scratch/005.png,There is a defect in the object. What additional detail is present about the defect?,A,A
DS-MVTec/pill/image/scratch/006.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/scratch/006.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/pill/image/scratch/006.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/pill/image/scratch/006.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/pill/image/scratch/006.png,There is a defect in the object. How does the defect affect the pill?,C,C
DS-MVTec/pill/image/scratch/007.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/scratch/007.png,There is a defect in the object. What is the type of the defect?,B,C
DS-MVTec/pill/image/scratch/007.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/pill/image/scratch/007.png,There is a defect in the object. What is the appearance of the defect?,C,D
DS-MVTec/pill/image/scratch/007.png,There is a defect in the object. What is the effect of the defect?,D,D
DS-MVTec/pill/image/scratch/008.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/scratch/008.png,There is a defect in the object. What is the type of the defect?,B,D
DS-MVTec/pill/image/scratch/008.png,There is a defect in the object. Where is the defect?,B,C
DS-MVTec/pill/image/scratch/008.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/pill/image/scratch/008.png,There is a defect in the object. How does the defect affect the pill?,A,B
DS-MVTec/pill/image/scratch/009.png,Is there any defect in the object?,B,A
DS-MVTec/pill/image/scratch/009.png,There is a defect in the object. What is the type of the defect?,A,C
DS-MVTec/pill/image/scratch/009.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/pill/image/scratch/009.png,There is a defect in the object. What is the appearance of the defect?,C,D
DS-MVTec/pill/image/scratch/009.png,There is a defect in the object. What may the scratch indicate?,C,C
DS-MVTec/pill/image/scratch/010.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/scratch/010.png,There is a defect in the object. What is the type of the defect?,D,C
DS-MVTec/pill/image/scratch/010.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/pill/image/scratch/010.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/scratch/010.png,There are some defects in the object. Does the rest of the pill exhibit any apparent defects or abnormalities?,C,C
DS-MVTec/pill/image/scratch/011.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/scratch/011.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/pill/image/scratch/011.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/pill/image/scratch/011.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/scratch/011.png,There is a defect in the object. Is there an additional defect on the pill?,D,D
DS-MVTec/pill/image/scratch/012.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/scratch/012.png,There are some defects in the object. How many types of defects are there on the pill?,A,A
DS-MVTec/pill/image/scratch/012.png,There is a defect in the object. Where is the first defect located?,C,C
DS-MVTec/pill/image/scratch/012.png,There is a defect in the object. What is the appearance of the second defect?,C,C
DS-MVTec/pill/image/scratch/012.png,There are some defects in the object. What might the defects indicate about the pill?,A,A
DS-MVTec/pill/image/scratch/013.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/scratch/013.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/pill/image/scratch/013.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/pill/image/scratch/013.png,There is a defect in the object. What is the appearance of the defect?,A,B
DS-MVTec/pill/image/scratch/013.png,There is a defect in the object. What is the effect of the defect?,C,C
DS-MVTec/pill/image/scratch/014.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/scratch/014.png,There is a defect in the object. What is the type of the defect?,B,C
DS-MVTec/pill/image/scratch/014.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/pill/image/scratch/014.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/pill/image/scratch/014.png,There is a defect in the object. What additional aspect might indicate another defect?,B,B
DS-MVTec/pill/image/scratch/015.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/scratch/015.png,There is a defect in the object. What is the type of the defect?,D,B
DS-MVTec/pill/image/scratch/015.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/pill/image/scratch/015.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/pill/image/scratch/015.png,There is a defect in the object. What is the effect of the defect?,A,A
DS-MVTec/pill/image/scratch/016.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/scratch/016.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/pill/image/scratch/016.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/pill/image/scratch/016.png,There is a defect in the object. What is the appearance of the defect?,C,A
DS-MVTec/pill/image/scratch/016.png,There is a defect in the object. What might be the effect of the defect?,B,B
DS-MVTec/pill/image/scratch/017.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/scratch/017.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/pill/image/scratch/017.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/pill/image/scratch/017.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/pill/image/scratch/017.png,There is a defect in the object. Is there an additional defect or anomaly in the central area of the pill?,B,B
DS-MVTec/pill/image/scratch/018.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/scratch/018.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/pill/image/scratch/018.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/pill/image/scratch/018.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/pill/image/scratch/018.png,There is a defect in the object. What is the effect of the defect?,B,B
DS-MVTec/pill/image/scratch/019.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/scratch/019.png,There is a defect in the object. What is the type of the defect?,D,B
DS-MVTec/pill/image/scratch/019.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/pill/image/scratch/019.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/pill/image/scratch/019.png,There is a defect in the object. What is the effect of the defect?,C,C
DS-MVTec/pill/image/scratch/020.png,Is there any defect in the object?,A,A
DS-MVTec/pill/image/scratch/020.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/pill/image/scratch/020.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/pill/image/scratch/020.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/pill/image/scratch/020.png,There is a defect in the object. Is there another noticeable issue other than the scratch or chip?,C,D
DS-MVTec/pill/image/scratch/021.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/scratch/021.png,There is a defect in the object. What is the type of the defect?,B,D
DS-MVTec/pill/image/scratch/021.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/pill/image/scratch/021.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/pill/image/scratch/021.png,There is a defect in the object. How does the defect affect the pill?,B,B
DS-MVTec/pill/image/scratch/022.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/scratch/022.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/pill/image/scratch/022.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/pill/image/scratch/022.png,There is a defect in the object. What is the appearance of the defect?,B,A
DS-MVTec/pill/image/scratch/022.png,There is a defect in the object. What effect does the defect have on the pill?,C,C
DS-MVTec/pill/image/scratch/023.png,Is there any defect in the object?,B,B
DS-MVTec/pill/image/scratch/023.png,There is a defect in the object. What is the type of the defect?,B,B
