idx,image_key,question,question_type,split,reference_image,logit_Ref,logit_Know,logit_Reason,logit_Decide,p_Ref,p_Know,p_Reason,p_Decide,margin_Ref,margin_Know,margin_Reason,margin_Decide,y_Ref,y_Know,y_Reason,y_Decide,vector,active_experts,prior_vector,match_prior
641,DS-MVTec/cable/image/missing_cable/004.png,There is a defect in the object. What is the type of the defect?,Defect Classification,train,127.png,12.418406,5.068550,-5.879933,3.700566,0.999996,0.993748,0.002787,0.975886,+0.824996,+0.818748,-0.172213,+0.800886,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
642,DS-MVTec/cable/image/missing_cable/004.png,There is a defect in the object. Where is the defect?,Defect Localization,train,127.png,13.127034,-6.297466,-12.896797,2.742683,0.999998,0.001838,0.000003,0.939499,+0.824998,-0.173162,-0.174997,+0.764499,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
643,DS-MVTec/cable/image/missing_cable/004.png,There is a defect in the object. What is the appearance of the defect?,Defect Description,train,127.png,4.518535,16.430368,5.666625,3.561822,0.989213,1.000000,0.996552,0.972396,+0.814213,+0.825000,+0.821552,+0.797396,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
644,DS-MVTec/cable/image/missing_cable/004.png,There is a defect in the object. What effect does the defect have on the object?,Defect Analysis,train,127.png,-6.032135,19.970873,12.617598,2.957535,0.002395,1.000000,0.999997,0.950618,-0.172605,+0.825000,+0.824997,+0.775618,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
645,DS-MVTec/cable/image/missing_cable/005.png,Is there any defect in the object?,Anomaly Detection,train,000.png,15.464767,-7.560626,-15.254865,3.175204,1.000000,0.000520,0.000000,0.959890,+0.825000,-0.174480,-0.175000,+0.784890,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
646,DS-MVTec/cable/image/missing_cable/005.png,There is a defect in the object. What is the type of the defect?,Defect Classification,train,000.png,12.647041,5.462186,-5.762877,3.770860,0.999997,0.995774,0.003132,0.977486,+0.824997,+0.820774,-0.171868,+0.802486,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
647,DS-MVTec/cable/image/missing_cable/005.png,There is a defect in the object. Where is the defect?,Defect Localization,train,000.png,13.382174,-6.036381,-12.864137,2.795751,0.999998,0.002384,0.000003,0.942446,+0.824998,-0.172615,-0.174997,+0.767446,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
648,DS-MVTec/cable/image/missing_cable/005.png,There is a defect in the object. What is the appearance of the defect?,Defect Description,eval,000.png,4.728778,16.830984,5.794305,3.632147,0.991240,1.000000,0.996964,0.974223,+0.816240,+0.825000,+0.821964,+0.799223,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
649,DS-MVTec/cable/image/missing_cable/005.png,There is a defect in the object. What is the effect of the defect?,Defect Analysis,train,000.png,-4.468770,18.317404,11.086852,2.755039,0.011332,1.000000,0.999985,0.940197,-0.163668,+0.825000,+0.824985,+0.765197,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
650,DS-MVTec/cable/image/missing_cable/006.png,Is there any defect in the object?,Anomaly Detection,train,188.png,16.188078,-7.758325,-15.829629,3.294179,1.000000,0.000427,0.000000,0.964229,+0.825000,-0.174573,-0.175000,+0.789229,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
651,DS-MVTec/cable/image/missing_cable/006.png,There is a defect in the object. What is the type of the defect?,Defect Classification,train,188.png,13.305540,5.599095,-6.155933,3.927184,0.999998,0.996312,0.002116,0.980681,+0.824998,+0.821312,-0.172884,+0.805681,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
652,DS-MVTec/cable/image/missing_cable/006.png,There is a defect in the object. Where is the defect?,Defect Localization,train,188.png,14.027817,-5.912974,-13.252665,2.948373,0.999999,0.002697,0.000002,0.950187,+0.824999,-0.172303,-0.174998,+0.775187,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
653,DS-MVTec/cable/image/missing_cable/006.png,There is a defect in the object. What is the appearance of the defect?,Defect Description,train,188.png,5.387400,16.972494,5.409198,3.787331,0.995447,1.000000,0.995545,0.977846,+0.820447,+0.825000,+0.820545,+0.802846,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
654,DS-MVTec/cable/image/missing_cable/006.png,There is a defect in the object. What is the effect of the defect?,Defect Analysis,eval,188.png,-3.869933,18.572067,10.889613,2.882073,0.020434,1.000000,0.999981,0.946953,-0.154566,+0.825000,+0.824981,+0.771953,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
655,DS-MVTec/cable/image/missing_cable/007.png,Is there any defect in the object?,Anomaly Detection,train,086.png,16.461353,-7.619269,-15.818322,3.303030,1.000000,0.000491,0.000000,0.964533,+0.825000,-0.174509,-0.175000,+0.789533,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
656,DS-MVTec/cable/image/missing_cable/007.png,There is a defect in the object. What is the type of the defect?,Defect Classification,train,086.png,13.442015,6.255544,-5.813526,3.989304,0.999999,0.998084,0.002978,0.981824,+0.824999,+0.823084,-0.172022,+0.806824,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
657,DS-MVTec/cable/image/missing_cable/007.png,There is a defect in the object. Where is the defect?,Defect Localization,eval,086.png,14.207062,-5.322713,-12.973660,3.007735,0.999999,0.004856,0.000002,0.952922,+0.824999,-0.170144,-0.174998,+0.777922,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
658,DS-MVTec/cable/image/missing_cable/007.png,There is a defect in the object. What is the appearance of the defect?,Defect Description,train,086.png,5.523895,17.627310,5.748760,3.849861,0.996026,1.000000,0.996823,0.979161,+0.821026,+0.825000,+0.821823,+0.804161,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
659,DS-MVTec/cable/image/missing_cable/007.png,There is a defect in the object. What is the effect of the defect?,Defect Analysis,train,086.png,-3.717310,19.142208,11.108321,2.960344,0.023723,1.000000,0.999985,0.950750,-0.151277,+0.825000,+0.824985,+0.775750,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
660,DS-MVTec/cable/image/missing_cable/008.png,Is there any defect in the object?,Anomaly Detection,eval,128.png,16.347479,-7.661538,-15.807877,3.296273,1.000000,0.000470,0.000000,0.964301,+0.825000,-0.174530,-0.175000,+0.789301,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
661,DS-MVTec/cable/image/missing_cable/008.png,There is a defect in the object. What is the type of the defect?,Defect Classification,eval,128.png,13.369830,6.083917,-5.892293,3.968816,0.999998,0.997726,0.002753,0.981455,+0.824998,+0.822726,-0.172247,+0.806455,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
662,DS-MVTec/cable/image/missing_cable/008.png,There is a defect in the object. Where is the defect?,Defect Localization,eval,128.png,14.125376,-5.489756,-13.044012,2.987254,0.999999,0.004112,0.000002,0.951995,+0.824999,-0.170888,-0.174998,+0.776995,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
663,DS-MVTec/cable/image/missing_cable/008.png,There is a defect in the object. What is the appearance of the defect?,Defect Description,eval,128.png,5.451690,17.457296,5.672808,3.828968,0.995729,1.000000,0.996574,0.978730,+0.820729,+0.825000,+0.821574,+0.803730,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
664,DS-MVTec/cable/image/missing_cable/008.png,There is a defect in the object. What is the effect of the defect?,Defect Analysis,train,128.png,-3.843292,19.030603,11.106846,2.933376,0.020974,1.000000,0.999985,0.949472,-0.154026,+0.825000,+0.824985,+0.774472,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
665,DS-MVTec/cable/image/missing_cable/009.png,Is there any defect in the object?,Anomaly Detection,train,159.png,15.979382,-7.546564,-15.508843,3.236930,1.000000,0.000528,0.000000,0.962201,+0.825000,-0.174472,-0.175000,+0.787201,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
666,DS-MVTec/cable/image/missing_cable/009.png,There is a defect in the object. What is the type of the defect?,Defect Classification,train,159.png,12.901593,6.420922,-5.416683,3.936621,0.999997,0.998375,0.004422,0.980859,+0.824997,+0.823375,-0.170578,+0.805859,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
667,DS-MVTec/cable/image/missing_cable/009.png,There is a defect in the object. Where is the defect?,Defect Localization,eval,159.png,13.680170,-5.171815,-12.598014,2.953216,0.999999,0.005642,0.000003,0.950415,+0.824999,-0.169358,-0.174997,+0.775415,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
668,DS-MVTec/cable/image/missing_cable/009.png,There is a defect in the object. What is the appearance of the defect?,Defect Description,train,159.png,4.982793,17.784607,6.131880,3.799146,0.993192,1.000000,0.997832,0.978100,+0.818192,+0.825000,+0.822832,+0.803100,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
669,DS-MVTec/cable/image/missing_cable/009.png,There is a defect in the object. What is the effect of the defect?,Defect Analysis,train,159.png,-4.241712,19.262428,11.427581,2.919377,0.014179,1.000000,0.999989,0.948796,-0.160821,+0.825000,+0.824989,+0.773796,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
670,DS-MVTec/cable/image/missing_cable/010.png,Is there any defect in the object?,Anomaly Detection,eval,160.png,16.009211,-7.565794,-15.525663,3.237132,1.000000,0.000518,0.000000,0.962208,+0.825000,-0.174482,-0.175000,+0.787208,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
671,DS-MVTec/cable/image/missing_cable/010.png,There is a defect in the object. What is the type of the defect?,Defect Classification,eval,160.png,13.304362,5.407125,-6.145480,3.839225,0.999998,0.995535,0.002139,0.978943,+0.824998,+0.820535,-0.172861,+0.803943,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
672,DS-MVTec/cable/image/missing_cable/010.png,There is a defect in the object. Where is the defect?,Defect Localization,train,160.png,13.989326,-6.025155,-13.175262,2.869032,0.999999,0.002411,0.000002,0.946294,+0.824999,-0.172589,-0.174998,+0.771294,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
673,DS-MVTec/cable/image/missing_cable/010.png,There is a defect in the object. What is the appearance of the defect?,Defect Description,train,160.png,5.386218,16.779533,5.417851,3.699629,0.995442,1.000000,0.995583,0.975864,+0.820442,+0.825000,+0.820583,+0.800864,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
674,DS-MVTec/cable/image/missing_cable/010.png,There is a defect in the object. What effect does the defect have on the cable?,Defect Analysis,train,160.png,-5.235766,16.109068,10.266619,2.455212,0.005295,1.000000,0.999965,0.920942,-0.169705,+0.825000,+0.824965,+0.745942,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
675,DS-MVTec/cable/image/missing_cable/011.png,Is there any defect in the object?,Anomaly Detection,eval,160.png,16.240770,-7.587308,-15.656943,3.266874,1.000000,0.000507,0.000000,0.963275,+0.825000,-0.174493,-0.175000,+0.788275,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
676,DS-MVTec/cable/image/missing_cable/011.png,There is a defect in the object. What are the types of the defect?,Defect Classification,eval,160.png,9.674363,7.751444,-2.701635,3.561002,0.999937,0.999570,0.062877,0.972375,+0.824937,+0.824570,-0.112123,+0.797375,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
677,DS-MVTec/cable/image/missing_cable/011.png,There are some defects in the object. Where are the defects?,Defect Localization,train,160.png,16.260885,-7.632138,-15.710997,3.272447,1.000000,0.000484,0.000000,0.963471,+0.825000,-0.174516,-0.175000,+0.788471,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
678,DS-MVTec/cable/image/missing_cable/011.png,There are some defects in the object. What is the appearance of the defects?,Defect Description,train,160.png,4.905884,15.498827,4.929253,3.504434,0.992652,1.000000,0.992820,0.970814,+0.817652,+0.825000,+0.817820,+0.795814,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
679,DS-MVTec/cable/image/missing_cable/011.png,There are some defects in the object. What could be the effect of these defects?,Defect Analysis,eval,160.png,-5.202302,16.862011,10.694133,2.536481,0.005474,1.000000,0.999977,0.926660,-0.169526,+0.825000,+0.824977,+0.751660,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
680,DS-MVTec/cable/image/missing_wire/000.png,Is there any defect in the object?,Anomaly Detection,train,115.png,15.706280,-7.706426,-15.528823,3.227407,1.000000,0.000450,0.000000,0.961853,+0.825000,-0.174550,-0.175000,+0.786853,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
681,DS-MVTec/cable/image/missing_wire/000.png,There is a defect in the object. What is the type of the defect?,Defect Classification,train,115.png,13.038177,4.949246,-6.338099,3.798420,0.999998,0.992961,0.001765,0.978085,+0.824998,+0.817961,-0.173235,+0.803085,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
682,DS-MVTec/cable/image/missing_wire/000.png,There is a defect in the object. Where is the defect?,Defect Localization,eval,115.png,13.687420,-6.388988,-13.296782,2.836557,0.999999,0.001677,0.000002,0.944620,+0.824999,-0.173323,-0.174998,+0.769620,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
683,DS-MVTec/cable/image/missing_wire/000.png,There is a defect in the object. What is the appearance of the defect?,Defect Description,train,115.png,5.164024,16.296835,5.186724,3.660537,0.994314,1.000000,0.994441,0.974926,+0.819314,+0.825000,+0.819441,+0.799926,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
684,DS-MVTec/cable/image/missing_wire/000.png,There is a defect in the object. What is the effect of the defect?,Defect Analysis,train,115.png,-4.097047,17.910679,10.681985,2.754824,0.016350,1.000000,0.999977,0.940185,-0.158650,+0.825000,+0.824977,+0.765185,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
685,DS-MVTec/cable/image/missing_wire/001.png,Is there any defect in the object?,Anomaly Detection,train,074.png,16.411169,-7.733789,-15.875121,3.308708,1.000000,0.000438,0.000000,0.964726,+0.825000,-0.174562,-0.175000,+0.789726,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
686,DS-MVTec/cable/image/missing_wire/001.png,There is a defect in the object. What is the type of the defect?,Defect Classification,eval,074.png,13.681183,5.340173,-6.422928,3.916823,0.999999,0.995228,0.001621,0.980484,+0.824999,+0.820228,-0.173379,+0.805484,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
687,DS-MVTec/cable/image/missing_wire/001.png,There is a defect in the object. Where is the defect?,Defect Localization,eval,074.png,14.404274,-6.162748,-13.512090,2.944014,0.999999,0.002102,0.000001,0.949980,+0.824999,-0.172898,-0.174999,+0.774980,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
688,DS-MVTec/cable/image/missing_wire/001.png,There is a defect in the object. What is the appearance of the defect?,Defect Description,train,074.png,5.768798,16.710241,5.136906,3.777239,0.996886,1.000000,0.994159,0.977626,+0.821886,+0.825000,+0.819158,+0.802626,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
689,DS-MVTec/cable/image/missing_wire/001.png,There is a defect in the object. What is the effect of the defect?,Defect Analysis,train,074.png,-3.513308,18.307808,10.617381,2.872381,0.028936,1.000000,0.999976,0.946464,-0.146064,+0.825000,+0.824976,+0.771464,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
690,DS-MVTec/cable/image/missing_wire/002.png,Is there any defect in the object?,Anomaly Detection,eval,157.png,16.208941,-7.829907,-15.897856,3.305306,1.000000,0.000398,0.000000,0.964610,+0.825000,-0.174602,-0.175000,+0.789610,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
691,DS-MVTec/cable/image/missing_wire/002.png,There is a defect in the object. What is the type of the defect?,Defect Classification,train,157.png,13.397200,5.222638,-6.409303,3.899665,0.999998,0.994636,0.001643,0.980153,+0.824998,+0.819636,-0.173357,+0.805153,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
692,DS-MVTec/cable/image/missing_wire/002.png,There is a defect in the object. Where is the defect?,Defect Localization,train,157.png,14.126850,-6.288417,-13.506712,2.925339,0.999999,0.001854,0.000001,0.949085,+0.824999,-0.173146,-0.174999,+0.774085,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
693,DS-MVTec/cable/image/missing_wire/002.png,There is a defect in the object. What is the appearance of the defect?,Defect Description,eval,157.png,5.484185,16.593071,5.151109,3.760052,0.995865,1.000000,0.994240,0.977247,+0.820865,+0.825000,+0.819240,+0.802247,1,1,1,1,1111,Reference Extractor|Knowledge Guide|Reasoning Expert|Decision Maker,1111,1
694,DS-MVTec/cable/image/missing_wire/002.png,There is a defect in the object. What is the effect of the defect on the cable?,Defect Analysis,train,157.png,-4.211774,15.768277,9.570300,2.508668,0.014604,1.000000,0.999930,0.924747,-0.160396,+0.825000,+0.824930,+0.749747,0,1,1,1,0111,Knowledge Guide|Reasoning Expert|Decision Maker,0111,1
695,DS-MVTec/cable/image/missing_wire/003.png,Is there any defect in the object?,Anomaly Detection,train,085.png,15.951925,-7.579387,-15.504193,3.233067,1.000000,0.000511,0.000000,0.962060,+0.825000,-0.174489,-0.175000,+0.787060,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
696,DS-MVTec/cable/image/missing_wire/003.png,There is a defect in the object. What is the type of the defect?,Defect Classification,train,085.png,13.089338,5.766540,-5.830802,3.864985,0.999998,0.996879,0.002927,0.979467,+0.824998,+0.821879,-0.172073,+0.804467,1,1,0,1,1101,Reference Extractor|Knowledge Guide|Decision Maker,1101,1
697,DS-MVTec/cable/image/missing_wire/003.png,There is a defect in the object. Where is the defect?,Defect Localization,train,085.png,13.838663,-5.786773,-12.968637,2.885260,0.999999,0.003058,0.000002,0.947113,+0.824999,-0.171942,-0.174998,+0.772113,1,0,0,1,1001,Reference Extractor|Decision Maker,1001,1
